CMDLINE mpiexec -np 4 python DgaMain.py
CHLD 1 129.890625 1645770845.8972
CHLD 2 115.417969 1645770845.8973
CHLD 3 116.351562 1645770845.8974
CHLD 4 116.765625 1645770845.8975
MEM 1.707031 1645770845.9981
CHLD 0 1.753906 1645770846.0030
CHLD 1 130.015625 1645770846.0031
CHLD 2 116.753906 1645770846.0033
CHLD 3 116.359375 1645770846.0034
CHLD 4 116.777344 1645770846.0035
MEM 1.707031 1645770846.1040
CHLD 0 1.753906 1645770846.1065
CHLD 1 131.542969 1645770846.1067
CHLD 2 116.757812 1645770846.1067
CHLD 3 116.753906 1645770846.1068
CHLD 4 116.781250 1645770846.1069
MEM 1.707031 1645770846.2074
CHLD 0 1.753906 1645770846.2095
CHLD 1 131.593750 1645770846.2096
CHLD 2 116.761719 1645770846.2097
CHLD 3 116.863281 1645770846.2097
CHLD 4 116.898438 1645770846.2098
MEM 1.707031 1645770846.3108
CHLD 0 1.753906 1645770846.3124
CHLD 1 131.601562 1645770846.3125
CHLD 2 116.871094 1645770846.3126
CHLD 3 116.863281 1645770846.3126
CHLD 4 116.898438 1645770846.3127
MEM 1.707031 1645770846.4132
CHLD 0 1.753906 1645770846.4149
CHLD 1 131.613281 1645770846.4149
CHLD 2 116.871094 1645770846.4150
CHLD 3 116.863281 1645770846.4150
CHLD 4 116.898438 1645770846.4151
MEM 1.707031 1645770846.5175
CHLD 0 1.753906 1645770846.5196
CHLD 1 133.062500 1645770846.5197
CHLD 2 116.871094 1645770846.5197
CHLD 3 116.863281 1645770846.5198
CHLD 4 116.898438 1645770846.5198
MEM 1.707031 1645770846.6206
CHLD 0 1.753906 1645770846.6219
CHLD 1 133.070312 1645770846.6220
CHLD 2 116.871094 1645770846.6220
CHLD 3 116.863281 1645770846.6221
CHLD 4 116.898438 1645770846.6221
MEM 1.707031 1645770846.7225
CHLD 0 1.753906 1645770846.7242
CHLD 1 133.074219 1645770846.7243
CHLD 2 116.871094 1645770846.7244
CHLD 3 116.863281 1645770846.7244
CHLD 4 116.898438 1645770846.7245
MEM 1.707031 1645770846.8251
CHLD 0 1.753906 1645770846.8269
CHLD 1 134.542969 1645770846.8270
CHLD 2 116.871094 1645770846.8271
CHLD 3 116.863281 1645770846.8271
CHLD 4 116.898438 1645770846.8272
MEM 1.707031 1645770846.9280
CHLD 0 1.753906 1645770846.9297
CHLD 1 134.546875 1645770846.9298
CHLD 2 116.871094 1645770846.9298
CHLD 3 116.863281 1645770846.9299
CHLD 4 116.898438 1645770846.9300
MEM 1.707031 1645770847.0308
CHLD 0 1.753906 1645770847.0343
CHLD 1 134.554688 1645770847.0344
CHLD 2 116.871094 1645770847.0344
CHLD 3 116.863281 1645770847.0345
CHLD 4 116.898438 1645770847.0346
MEM 1.707031 1645770847.1352
CHLD 0 1.753906 1645770847.1369
CHLD 1 136.144531 1645770847.1369
CHLD 2 116.871094 1645770847.1370
CHLD 3 116.863281 1645770847.1371
CHLD 4 116.898438 1645770847.1371
MEM 1.707031 1645770847.2375
CHLD 0 1.753906 1645770847.2391
CHLD 1 136.433594 1645770847.2392
CHLD 2 116.871094 1645770847.2392
CHLD 3 116.863281 1645770847.2393
CHLD 4 116.898438 1645770847.2393
MEM 1.707031 1645770847.3406
CHLD 0 1.753906 1645770847.3423
CHLD 1 136.441406 1645770847.3424
CHLD 2 116.871094 1645770847.3425
CHLD 3 116.863281 1645770847.3425
CHLD 4 116.898438 1645770847.3426
MEM 1.707031 1645770847.4432
CHLD 0 1.753906 1645770847.4449
CHLD 1 136.648438 1645770847.4450
CHLD 2 116.871094 1645770847.4450
CHLD 3 116.863281 1645770847.4451
CHLD 4 116.898438 1645770847.4451
MEM 1.707031 1645770847.5459
CHLD 0 1.753906 1645770847.5475
CHLD 1 137.714844 1645770847.5476
CHLD 2 117.847656 1645770847.5477
CHLD 3 118.269531 1645770847.5477
CHLD 4 118.218750 1645770847.5477
MEM 1.707031 1645770847.6483
CHLD 0 1.753906 1645770847.6508
CHLD 1 142.468750 1645770847.6508
CHLD 2 117.847656 1645770847.6509
CHLD 3 118.269531 1645770847.6510
CHLD 4 118.218750 1645770847.6510
MEM 1.707031 1645770847.7524
CHLD 0 1.753906 1645770847.7543
CHLD 1 142.769531 1645770847.7543
CHLD 2 117.847656 1645770847.7544
CHLD 3 118.269531 1645770847.7544
CHLD 4 118.218750 1645770847.7545
MEM 1.707031 1645770847.8550
CHLD 0 1.753906 1645770847.8567
CHLD 1 142.796875 1645770847.8568
CHLD 2 117.847656 1645770847.8569
CHLD 3 118.269531 1645770847.8569
CHLD 4 118.218750 1645770847.8570
MEM 1.707031 1645770847.9582
CHLD 0 1.753906 1645770847.9596
CHLD 1 142.816406 1645770847.9596
CHLD 2 117.847656 1645770847.9597
CHLD 3 118.269531 1645770847.9597
CHLD 4 118.218750 1645770847.9598
MEM 1.707031 1645770848.0604
CHLD 0 1.753906 1645770848.0623
CHLD 1 142.820312 1645770848.0623
CHLD 2 117.847656 1645770848.0624
CHLD 3 118.269531 1645770848.0624
CHLD 4 118.218750 1645770848.0625
MEM 1.707031 1645770848.1629
CHLD 0 1.753906 1645770848.1653
CHLD 1 142.820312 1645770848.1655
CHLD 2 117.847656 1645770848.1660
CHLD 3 118.269531 1645770848.1661
CHLD 4 118.218750 1645770848.1662
MEM 1.707031 1645770848.2679
CHLD 0 1.753906 1645770848.2700
CHLD 1 142.820312 1645770848.2700
CHLD 2 117.847656 1645770848.2701
CHLD 3 118.269531 1645770848.2707
CHLD 4 118.218750 1645770848.2708
MEM 1.707031 1645770848.3714
CHLD 0 1.753906 1645770848.3728
CHLD 1 142.820312 1645770848.3728
CHLD 2 117.847656 1645770848.3728
CHLD 3 118.269531 1645770848.3729
CHLD 4 118.218750 1645770848.3729
MEM 1.707031 1645770848.4736
CHLD 0 1.753906 1645770848.4753
CHLD 1 142.820312 1645770848.4754
CHLD 2 117.847656 1645770848.4755
CHLD 3 118.269531 1645770848.4756
CHLD 4 118.218750 1645770848.4756
MEM 1.707031 1645770848.5764
CHLD 0 1.753906 1645770848.5788
CHLD 1 142.820312 1645770848.5789
CHLD 2 117.847656 1645770848.5790
CHLD 3 118.269531 1645770848.5791
CHLD 4 118.218750 1645770848.5791
MEM 1.707031 1645770848.6796
CHLD 0 1.753906 1645770848.6812
CHLD 1 142.820312 1645770848.6813
CHLD 2 117.847656 1645770848.6813
CHLD 3 118.269531 1645770848.6814
CHLD 4 118.218750 1645770848.6814
MEM 1.707031 1645770848.7840
CHLD 0 1.753906 1645770848.7866
CHLD 1 142.820312 1645770848.7867
CHLD 2 117.847656 1645770848.7867
CHLD 3 118.269531 1645770848.7868
CHLD 4 118.218750 1645770848.7868
MEM 1.707031 1645770848.8880
CHLD 0 1.753906 1645770848.8897
CHLD 1 142.820312 1645770848.8898
CHLD 2 117.847656 1645770848.8899
CHLD 3 118.269531 1645770848.8899
CHLD 4 118.218750 1645770848.8900
MEM 1.707031 1645770848.9909
CHLD 0 1.753906 1645770848.9927
CHLD 1 142.820312 1645770848.9928
CHLD 2 117.847656 1645770848.9928
CHLD 3 118.269531 1645770848.9929
CHLD 4 118.218750 1645770848.9929
MEM 1.707031 1645770849.0942
CHLD 0 1.753906 1645770849.0962
CHLD 1 142.820312 1645770849.0962
CHLD 2 117.847656 1645770849.0963
CHLD 3 118.269531 1645770849.0963
CHLD 4 118.218750 1645770849.0964
MEM 1.707031 1645770849.1972
CHLD 0 1.753906 1645770849.2010
CHLD 1 142.820312 1645770849.2012
CHLD 2 117.847656 1645770849.2014
CHLD 3 118.269531 1645770849.2016
CHLD 4 118.218750 1645770849.2017
MEM 1.707031 1645770849.3033
CHLD 0 1.753906 1645770849.3052
CHLD 1 142.820312 1645770849.3053
CHLD 2 118.550781 1645770849.3054
CHLD 3 118.972656 1645770849.3054
CHLD 4 118.218750 1645770849.3055
MEM 1.707031 1645770849.4061
CHLD 0 1.753906 1645770849.4080
CHLD 1 142.820312 1645770849.4081
CHLD 2 118.550781 1645770849.4081
CHLD 3 118.972656 1645770849.4082
CHLD 4 118.921875 1645770849.4082
MEM 1.707031 1645770849.5088
CHLD 0 1.753906 1645770849.5107
CHLD 1 142.820312 1645770849.5107
CHLD 2 118.550781 1645770849.5107
CHLD 3 118.972656 1645770849.5108
CHLD 4 118.921875 1645770849.5108
MEM 1.707031 1645770849.6115
CHLD 0 1.753906 1645770849.6128
CHLD 1 142.820312 1645770849.6128
CHLD 2 118.550781 1645770849.6129
CHLD 3 118.972656 1645770849.6129
CHLD 4 118.921875 1645770849.6130
MEM 1.707031 1645770849.7135
CHLD 0 1.753906 1645770849.7158
CHLD 1 142.820312 1645770849.7159
CHLD 2 118.550781 1645770849.7159
CHLD 3 118.972656 1645770849.7160
CHLD 4 118.921875 1645770849.7160
MEM 1.707031 1645770849.8183
CHLD 0 1.753906 1645770849.8222
CHLD 1 142.820312 1645770849.8223
CHLD 2 118.550781 1645770849.8223
CHLD 3 118.972656 1645770849.8224
CHLD 4 118.921875 1645770849.8224
MEM 1.707031 1645770849.9238
CHLD 0 1.753906 1645770849.9264
CHLD 1 142.820312 1645770849.9265
CHLD 2 118.550781 1645770849.9266
CHLD 3 118.972656 1645770849.9266
CHLD 4 118.921875 1645770849.9267
MEM 1.707031 1645770850.0274
CHLD 0 1.753906 1645770850.0296
CHLD 1 142.820312 1645770850.0297
CHLD 2 118.550781 1645770850.0298
CHLD 3 118.972656 1645770850.0299
CHLD 4 118.921875 1645770850.0299
MEM 1.707031 1645770850.1312
CHLD 0 1.753906 1645770850.1419
CHLD 1 142.820312 1645770850.1420
CHLD 2 118.550781 1645770850.1421
CHLD 3 118.972656 1645770850.1421
CHLD 4 118.921875 1645770850.1422
MEM 1.707031 1645770850.2443
CHLD 0 1.753906 1645770850.2538
CHLD 1 142.820312 1645770850.2539
CHLD 2 118.550781 1645770850.2539
CHLD 3 118.972656 1645770850.2540
CHLD 4 118.921875 1645770850.2541
MEM 1.707031 1645770850.3553
CHLD 0 1.753906 1645770850.3599
CHLD 1 142.820312 1645770850.3600
CHLD 2 118.550781 1645770850.3600
CHLD 3 118.972656 1645770850.3601
CHLD 4 118.921875 1645770850.3602
MEM 1.707031 1645770850.4632
CHLD 0 1.753906 1645770850.4665
CHLD 1 142.820312 1645770850.4666
CHLD 2 118.550781 1645770850.4667
CHLD 3 118.972656 1645770850.4668
CHLD 4 118.921875 1645770850.4668
MEM 1.707031 1645770850.5683
CHLD 0 1.753906 1645770850.5717
CHLD 1 142.820312 1645770850.5718
CHLD 2 118.550781 1645770850.5718
CHLD 3 118.972656 1645770850.5719
CHLD 4 118.921875 1645770850.5719
MEM 1.707031 1645770850.6726
CHLD 0 1.753906 1645770850.6759
CHLD 1 142.820312 1645770850.6761
CHLD 2 118.550781 1645770850.6762
CHLD 3 118.972656 1645770850.6771
CHLD 4 118.921875 1645770850.6773
MEM 1.707031 1645770850.7781
CHLD 0 1.753906 1645770850.7805
CHLD 1 142.820312 1645770850.7807
CHLD 2 118.550781 1645770850.7807
CHLD 3 118.972656 1645770850.7809
CHLD 4 118.921875 1645770850.7810
MEM 1.707031 1645770850.8816
CHLD 0 1.753906 1645770850.8860
CHLD 1 142.820312 1645770850.8862
CHLD 2 118.550781 1645770850.8864
CHLD 3 118.972656 1645770850.8865
CHLD 4 118.921875 1645770850.8867
MEM 1.707031 1645770850.9888
CHLD 0 1.753906 1645770850.9921
CHLD 1 142.820312 1645770850.9922
CHLD 2 118.550781 1645770850.9923
CHLD 3 118.972656 1645770850.9924
CHLD 4 118.921875 1645770850.9925
MEM 1.707031 1645770851.0931
CHLD 0 1.753906 1645770851.0956
CHLD 1 142.820312 1645770851.0957
CHLD 2 118.550781 1645770851.0959
CHLD 3 118.972656 1645770851.0960
CHLD 4 118.921875 1645770851.0960
MEM 1.707031 1645770851.1970
CHLD 0 1.753906 1645770851.2001
CHLD 1 142.820312 1645770851.2001
CHLD 2 118.550781 1645770851.2002
CHLD 3 118.972656 1645770851.2003
CHLD 4 118.921875 1645770851.2003
MEM 1.707031 1645770851.3015
CHLD 0 1.753906 1645770851.3038
CHLD 1 142.820312 1645770851.3039
CHLD 2 118.550781 1645770851.3040
CHLD 3 118.972656 1645770851.3041
CHLD 4 118.921875 1645770851.3042
MEM 1.707031 1645770851.4050
CHLD 0 1.753906 1645770851.4066
CHLD 1 142.820312 1645770851.4067
CHLD 2 118.550781 1645770851.4068
CHLD 3 118.972656 1645770851.4068
CHLD 4 118.921875 1645770851.4069
MEM 1.707031 1645770851.5075
CHLD 0 1.753906 1645770851.5098
CHLD 1 142.820312 1645770851.5099
CHLD 2 118.550781 1645770851.5099
CHLD 3 118.972656 1645770851.5100
CHLD 4 118.921875 1645770851.5101
MEM 1.707031 1645770851.6121
CHLD 0 1.753906 1645770851.6143
CHLD 1 142.820312 1645770851.6143
CHLD 2 118.550781 1645770851.6144
CHLD 3 118.972656 1645770851.6145
CHLD 4 118.921875 1645770851.6146
MEM 1.707031 1645770851.7167
CHLD 0 1.753906 1645770851.7193
CHLD 1 142.820312 1645770851.7194
CHLD 2 118.550781 1645770851.7194
CHLD 3 119.007812 1645770851.7195
CHLD 4 118.921875 1645770851.7196
MEM 1.707031 1645770851.8206
CHLD 0 1.753906 1645770851.8225
CHLD 1 142.820312 1645770851.8226
CHLD 2 118.593750 1645770851.8227
CHLD 3 119.289062 1645770851.8227
CHLD 4 119.234375 1645770851.8228
MEM 1.707031 1645770851.9238
CHLD 0 1.753906 1645770851.9261
CHLD 1 142.820312 1645770851.9261
CHLD 2 118.593750 1645770851.9262
CHLD 3 119.289062 1645770851.9262
CHLD 4 119.234375 1645770851.9263
MEM 1.707031 1645770852.0269
CHLD 0 1.753906 1645770852.0287
CHLD 1 142.820312 1645770852.0288
CHLD 2 118.593750 1645770852.0289
CHLD 3 119.289062 1645770852.0290
CHLD 4 119.234375 1645770852.0291
MEM 1.707031 1645770852.1300
CHLD 0 1.753906 1645770852.1331
CHLD 1 142.820312 1645770852.1333
CHLD 2 118.593750 1645770852.1334
CHLD 3 119.289062 1645770852.1334
CHLD 4 119.234375 1645770852.1335
MEM 1.707031 1645770852.2347
CHLD 0 1.753906 1645770852.2374
CHLD 1 142.820312 1645770852.2374
CHLD 2 118.593750 1645770852.2375
CHLD 3 119.289062 1645770852.2375
CHLD 4 119.234375 1645770852.2376
MEM 1.707031 1645770852.3382
CHLD 0 1.753906 1645770852.3401
CHLD 1 142.820312 1645770852.3402
CHLD 2 118.593750 1645770852.3403
CHLD 3 119.289062 1645770852.3403
CHLD 4 119.234375 1645770852.3404
MEM 1.707031 1645770852.4416
CHLD 0 1.753906 1645770852.4438
CHLD 1 143.406250 1645770852.4439
CHLD 2 123.363281 1645770852.4440
CHLD 3 123.789062 1645770852.4440
CHLD 4 125.132812 1645770852.4441
MEM 1.707031 1645770852.5470
CHLD 0 1.753906 1645770852.5491
CHLD 1 145.093750 1645770852.5492
CHLD 2 126.175781 1645770852.5492
CHLD 3 126.601562 1645770852.5493
CHLD 4 126.539062 1645770852.5493
MEM 1.707031 1645770852.6505
CHLD 0 1.753906 1645770852.6523
CHLD 1 145.109375 1645770852.6523
CHLD 2 126.175781 1645770852.6523
CHLD 3 126.601562 1645770852.6524
CHLD 4 126.539062 1645770852.6524
MEM 1.707031 1645770852.7532
CHLD 0 1.753906 1645770852.7548
CHLD 1 145.183594 1645770852.7549
CHLD 2 126.175781 1645770852.7549
CHLD 3 126.601562 1645770852.7550
CHLD 4 126.539062 1645770852.7550
MEM 1.707031 1645770852.8562
CHLD 0 1.753906 1645770852.8577
CHLD 1 145.191406 1645770852.8577
CHLD 2 126.175781 1645770852.8578
CHLD 3 126.601562 1645770852.8578
CHLD 4 126.539062 1645770852.8579
MEM 1.707031 1645770852.9583
CHLD 0 1.753906 1645770852.9594
CHLD 1 145.191406 1645770852.9594
CHLD 2 126.175781 1645770852.9595
CHLD 3 126.601562 1645770852.9595
CHLD 4 126.539062 1645770852.9596
MEM 1.707031 1645770853.0599
CHLD 0 1.753906 1645770853.0613
CHLD 1 145.207031 1645770853.0614
CHLD 2 126.175781 1645770853.0614
CHLD 3 126.601562 1645770853.0615
CHLD 4 126.539062 1645770853.0615
MEM 1.707031 1645770853.1621
CHLD 0 1.753906 1645770853.1639
CHLD 1 145.222656 1645770853.1639
CHLD 2 126.175781 1645770853.1640
CHLD 3 126.601562 1645770853.1640
CHLD 4 126.539062 1645770853.1641
MEM 1.707031 1645770853.2644
CHLD 0 1.753906 1645770853.2672
CHLD 1 146.648438 1645770853.2673
CHLD 2 126.175781 1645770853.2673
CHLD 3 126.601562 1645770853.2674
CHLD 4 126.539062 1645770853.2675
MEM 1.707031 1645770853.3681
CHLD 0 1.753906 1645770853.3696
CHLD 1 147.730469 1645770853.3696
CHLD 2 126.175781 1645770853.3697
CHLD 3 126.601562 1645770853.3697
CHLD 4 126.539062 1645770853.3698
MEM 1.707031 1645770853.4713
CHLD 0 1.753906 1645770853.4733
CHLD 1 150.933594 1645770853.4733
CHLD 2 126.175781 1645770853.4733
CHLD 3 126.601562 1645770853.4734
CHLD 4 126.539062 1645770853.4734
MEM 1.707031 1645770853.5745
CHLD 0 1.753906 1645770853.5762
CHLD 1 151.238281 1645770853.5762
CHLD 2 126.175781 1645770853.5763
CHLD 3 126.601562 1645770853.5764
CHLD 4 126.539062 1645770853.5765
MEM 1.707031 1645770853.6769
CHLD 0 1.753906 1645770853.6787
CHLD 1 154.503906 1645770853.6787
CHLD 2 126.175781 1645770853.6787
CHLD 3 126.601562 1645770853.6788
CHLD 4 126.539062 1645770853.6788
MEM 1.707031 1645770853.7795
CHLD 0 1.753906 1645770853.7809
CHLD 1 154.621094 1645770853.7809
CHLD 2 126.175781 1645770853.7810
CHLD 3 126.601562 1645770853.7810
CHLD 4 126.539062 1645770853.7811
MEM 1.707031 1645770853.8829
CHLD 0 1.753906 1645770853.8859
CHLD 1 155.445312 1645770853.8860
CHLD 2 126.175781 1645770853.8860
CHLD 3 126.601562 1645770853.8861
CHLD 4 126.539062 1645770853.8862
MEM 1.707031 1645770853.9866
CHLD 0 1.753906 1645770853.9882
CHLD 1 155.453125 1645770853.9883
CHLD 2 126.175781 1645770853.9883
CHLD 3 126.601562 1645770853.9884
CHLD 4 126.539062 1645770853.9884
MEM 1.707031 1645770854.0905
CHLD 0 1.753906 1645770854.0935
CHLD 1 155.464844 1645770854.0936
CHLD 2 126.175781 1645770854.0936
CHLD 3 126.601562 1645770854.0937
CHLD 4 126.539062 1645770854.0937
MEM 1.707031 1645770854.1941
CHLD 0 1.753906 1645770854.1959
CHLD 1 155.886719 1645770854.1960
CHLD 2 126.175781 1645770854.1961
CHLD 3 126.601562 1645770854.1962
CHLD 4 126.539062 1645770854.1962
MEM 1.707031 1645770854.2976
CHLD 0 1.753906 1645770854.3008
CHLD 1 156.386719 1645770854.3009
CHLD 2 126.175781 1645770854.3010
CHLD 3 126.601562 1645770854.3011
CHLD 4 126.539062 1645770854.3013
MEM 1.707031 1645770854.4026
CHLD 0 1.753906 1645770854.4046
CHLD 1 156.386719 1645770854.4047
CHLD 2 126.175781 1645770854.4047
CHLD 3 126.601562 1645770854.4048
CHLD 4 126.539062 1645770854.4048
MEM 1.707031 1645770854.5056
CHLD 0 1.753906 1645770854.5086
CHLD 1 156.386719 1645770854.5088
CHLD 2 126.175781 1645770854.5089
CHLD 3 126.601562 1645770854.5089
CHLD 4 126.539062 1645770854.5090
MEM 1.707031 1645770854.6099
CHLD 0 1.753906 1645770854.6118
CHLD 1 156.386719 1645770854.6119
CHLD 2 126.175781 1645770854.6119
CHLD 3 126.601562 1645770854.6120
CHLD 4 126.539062 1645770854.6120
MEM 1.707031 1645770854.7352
CHLD 0 1.753906 1645770854.7381
CHLD 1 156.386719 1645770854.7382
CHLD 2 126.175781 1645770854.7382
CHLD 3 126.601562 1645770854.7383
CHLD 4 126.539062 1645770854.7384
MEM 1.707031 1645770854.8391
CHLD 0 1.753906 1645770854.8411
CHLD 1 156.386719 1645770854.8411
CHLD 2 126.175781 1645770854.8412
CHLD 3 126.601562 1645770854.8413
CHLD 4 126.539062 1645770854.8413
MEM 1.707031 1645770854.9421
CHLD 0 1.753906 1645770854.9442
CHLD 1 156.386719 1645770854.9442
CHLD 2 126.175781 1645770854.9443
CHLD 3 126.601562 1645770854.9444
CHLD 4 126.539062 1645770854.9444
MEM 1.707031 1645770855.0452
CHLD 0 1.753906 1645770855.0506
CHLD 1 156.390625 1645770855.0508
CHLD 2 126.175781 1645770855.0508
CHLD 3 126.601562 1645770855.0509
CHLD 4 126.539062 1645770855.0510
MEM 1.707031 1645770855.1554
CHLD 0 1.753906 1645770855.1572
CHLD 1 156.390625 1645770855.1573
CHLD 2 126.175781 1645770855.1573
CHLD 3 126.601562 1645770855.1574
CHLD 4 126.539062 1645770855.1574
MEM 1.707031 1645770855.2609
CHLD 0 1.753906 1645770855.2638
CHLD 1 156.390625 1645770855.2638
CHLD 2 126.175781 1645770855.2639
CHLD 3 126.601562 1645770855.2639
CHLD 4 126.539062 1645770855.2640
MEM 1.707031 1645770855.3647
CHLD 0 1.753906 1645770855.3680
CHLD 1 156.394531 1645770855.3680
CHLD 2 126.175781 1645770855.3681
CHLD 3 126.601562 1645770855.3682
CHLD 4 126.539062 1645770855.3682
MEM 1.707031 1645770855.4696
CHLD 0 1.753906 1645770855.4717
CHLD 1 156.394531 1645770855.4717
CHLD 2 126.175781 1645770855.4718
CHLD 3 126.601562 1645770855.4719
CHLD 4 126.539062 1645770855.4719
MEM 1.707031 1645770855.5734
CHLD 0 1.753906 1645770855.5757
CHLD 1 156.402344 1645770855.5758
CHLD 2 126.175781 1645770855.5758
CHLD 3 126.601562 1645770855.5759
CHLD 4 126.539062 1645770855.5760
MEM 1.707031 1645770855.6808
CHLD 0 1.753906 1645770855.6869
CHLD 1 156.402344 1645770855.6871
CHLD 2 126.175781 1645770855.6872
CHLD 3 126.601562 1645770855.6872
CHLD 4 126.539062 1645770855.6873
MEM 1.707031 1645770855.7920
CHLD 0 1.753906 1645770855.7949
CHLD 1 156.402344 1645770855.7950
CHLD 2 126.175781 1645770855.7951
CHLD 3 126.601562 1645770855.7951
CHLD 4 126.539062 1645770855.7952
MEM 1.707031 1645770855.8959
CHLD 0 1.753906 1645770855.9012
CHLD 1 156.402344 1645770855.9014
CHLD 2 126.175781 1645770855.9015
CHLD 3 126.601562 1645770855.9016
CHLD 4 126.539062 1645770855.9017
MEM 1.707031 1645770856.0024
CHLD 0 1.753906 1645770856.0048
CHLD 1 156.414062 1645770856.0049
CHLD 2 126.175781 1645770856.0050
CHLD 3 126.601562 1645770856.0051
CHLD 4 126.539062 1645770856.0051
MEM 1.707031 1645770856.1061
CHLD 0 1.753906 1645770856.1086
CHLD 1 156.414062 1645770856.1087
CHLD 2 126.175781 1645770856.1087
CHLD 3 126.601562 1645770856.1088
CHLD 4 126.539062 1645770856.1089
MEM 1.707031 1645770856.2106
CHLD 0 1.753906 1645770856.2142
CHLD 1 156.414062 1645770856.2143
CHLD 2 126.175781 1645770856.2143
CHLD 3 126.601562 1645770856.2144
CHLD 4 126.539062 1645770856.2145
MEM 1.707031 1645770856.3165
CHLD 0 1.753906 1645770856.3234
CHLD 1 156.417969 1645770856.3235
CHLD 2 126.175781 1645770856.3235
CHLD 3 126.601562 1645770856.3236
CHLD 4 126.539062 1645770856.3237
MEM 1.707031 1645770856.4242
CHLD 0 1.753906 1645770856.4271
CHLD 1 156.417969 1645770856.4272
CHLD 2 126.175781 1645770856.4273
CHLD 3 126.601562 1645770856.4274
CHLD 4 126.539062 1645770856.4275
MEM 1.707031 1645770856.5279
CHLD 0 1.753906 1645770856.5304
CHLD 1 156.417969 1645770856.5304
CHLD 2 126.175781 1645770856.5305
CHLD 3 126.601562 1645770856.5306
CHLD 4 126.539062 1645770856.5307
MEM 1.707031 1645770856.6315
CHLD 0 1.753906 1645770856.6361
CHLD 1 156.417969 1645770856.6363
CHLD 2 126.175781 1645770856.6364
CHLD 3 126.601562 1645770856.6364
CHLD 4 126.539062 1645770856.6365
MEM 1.707031 1645770856.7374
CHLD 0 1.753906 1645770856.7397
CHLD 1 156.417969 1645770856.7398
CHLD 2 126.175781 1645770856.7400
CHLD 3 126.601562 1645770856.7401
CHLD 4 126.539062 1645770856.7402
MEM 1.707031 1645770856.8410
CHLD 0 1.753906 1645770856.8437
CHLD 1 156.417969 1645770856.8438
CHLD 2 126.175781 1645770856.8438
CHLD 3 126.601562 1645770856.8439
CHLD 4 126.539062 1645770856.8440
MEM 1.707031 1645770856.9452
CHLD 0 1.753906 1645770856.9475
CHLD 1 156.578125 1645770856.9475
CHLD 2 126.175781 1645770856.9476
CHLD 3 126.601562 1645770856.9477
CHLD 4 126.539062 1645770856.9478
MEM 1.707031 1645770857.0496
CHLD 0 1.753906 1645770857.0538
CHLD 1 156.859375 1645770857.0539
CHLD 2 126.175781 1645770857.0540
CHLD 3 126.601562 1645770857.0541
CHLD 4 126.539062 1645770857.0542
MEM 1.707031 1645770857.1561
CHLD 0 1.753906 1645770857.1595
CHLD 1 157.203125 1645770857.1596
CHLD 2 126.175781 1645770857.1596
CHLD 3 126.601562 1645770857.1597
CHLD 4 126.539062 1645770857.1598
MEM 1.707031 1645770857.2603
CHLD 0 1.753906 1645770857.2634
CHLD 1 157.464844 1645770857.2635
CHLD 2 126.175781 1645770857.2635
CHLD 3 126.601562 1645770857.2636
CHLD 4 126.539062 1645770857.2637
MEM 1.707031 1645770857.3648
CHLD 0 1.753906 1645770857.3687
CHLD 1 157.636719 1645770857.3688
CHLD 2 126.175781 1645770857.3689
CHLD 3 126.601562 1645770857.3691
CHLD 4 126.539062 1645770857.3692
MEM 1.707031 1645770857.4708
CHLD 0 1.753906 1645770857.4733
CHLD 1 157.742188 1645770857.4734
CHLD 2 126.175781 1645770857.4735
CHLD 3 126.601562 1645770857.4736
CHLD 4 126.539062 1645770857.4737
MEM 1.707031 1645770857.5747
CHLD 0 1.753906 1645770857.5808
CHLD 1 157.910156 1645770857.5809
CHLD 2 126.175781 1645770857.5810
CHLD 3 126.601562 1645770857.5811
CHLD 4 126.539062 1645770857.5812
MEM 1.707031 1645770857.6833
CHLD 0 1.753906 1645770857.6886
CHLD 1 157.957031 1645770857.6888
CHLD 2 126.175781 1645770857.6889
CHLD 3 126.601562 1645770857.6890
CHLD 4 126.539062 1645770857.6891
MEM 1.707031 1645770857.7950
CHLD 0 1.753906 1645770857.8073
CHLD 1 157.984375 1645770857.8074
CHLD 2 126.175781 1645770857.8075
CHLD 3 126.601562 1645770857.8076
CHLD 4 126.539062 1645770857.8077
MEM 1.707031 1645770857.9093
CHLD 0 1.753906 1645770857.9129
CHLD 1 158.019531 1645770857.9130
CHLD 2 126.175781 1645770857.9131
CHLD 3 126.601562 1645770857.9132
CHLD 4 126.539062 1645770857.9133
MEM 1.707031 1645770858.0164
CHLD 0 1.753906 1645770858.0211
CHLD 1 158.085938 1645770858.0212
CHLD 2 126.175781 1645770858.0218
CHLD 3 126.601562 1645770858.0221
CHLD 4 126.539062 1645770858.0222
MEM 1.707031 1645770858.1233
CHLD 0 1.753906 1645770858.1270
CHLD 1 161.917969 1645770858.1271
CHLD 2 126.175781 1645770858.1272
CHLD 3 126.601562 1645770858.1273
CHLD 4 126.539062 1645770858.1274
MEM 1.707031 1645770858.2282
CHLD 0 1.753906 1645770858.2310
CHLD 1 161.917969 1645770858.2311
CHLD 2 126.175781 1645770858.2312
CHLD 3 126.601562 1645770858.2313
CHLD 4 126.539062 1645770858.2314
MEM 1.707031 1645770858.3355
CHLD 0 1.753906 1645770858.3417
CHLD 1 161.929688 1645770858.3419
CHLD 2 126.175781 1645770858.3429
